Force,Compressive stress,Compressive strain (Displacement)
"258.2989","0.0317","4081818419200.0000"
"258.3883","0.0317","4082817843200.0000"
"258.4765","0.0318","4083817676800.0000"
"258.5633","0.0318","4084817510400.0000"
"258.6488","0.0318","4085818163200.0000"
"258.7338","0.0318","4086817996800.0000"
"258.8192","0.0318","4087817830400.0000"
"258.9057","0.0318","4088817664000.0000"
"258.9937","0.0318","4089817907200.0000"
"259.0833","0.0318","4090817740800.0000"
"259.1741","0.0318","4091817574400.0000"
"259.2659","0.0319","4092817817600.0000"
"259.3585","0.0319","4093818060800.0000"
"259.4515","0.0319","4094817894400.0000"
"259.5446","0.0319","4095817728000.0000"
"259.6375","0.0319","4096817971200.0000"
"259.7299","0.0319","4097818214400.0000"
"259.8216","0.0319","4098818048000.0000"
"259.9125","0.0319","4099817881600.0000"
"260.0031","0.0319","4100817715200.0000"
"260.0933","0.0320","4101817958400.0000"
"260.1832","0.0320","4102818201600.0000"
"260.2731","0.0320","4103818035200.0000"
"260.3635","0.0320","4104818278400.0000"
"260.4542","0.0320","4105818112000.0000"
"260.5454","0.0320","4106817945600.0000"
"260.6367","0.0320","4107817779200.0000"
"260.7279","0.0320","4108818432000.0000"
"260.8191","0.0320","4109818675200.0000"
"260.9109","0.0321","4110818508800.0000"
"261.0035","0.0321","4111819161600.0000"
"261.0967","0.0321","4112818995200.0000"
"261.1902","0.0321","4113819238400.0000"
"261.2837","0.0321","4114819481600.0000"
"261.3770","0.0321","4115819724800.0000"
"261.4702","0.0321","4116819558400.0000"
"261.5636","0.0321","4117820211200.0000"
"261.6573","0.0321","4118820044800.0000"
"261.7523","0.0322","4119820288000.0000"
"261.8485","0.0322","4120820121600.0000"
"261.9456","0.0322","4121820364800.0000"
"262.0426","0.0322","4122820608000.0000"
"262.1389","0.0322","4123820441600.0000"
"262.2348","0.0322","4124821094400.0000"
"262.3308","0.0322","4125820928000.0000"
"262.4268","0.0322","4126821171200.0000"
"262.5220","0.0323","4127821414400.0000"
"262.6158","0.0323","4128821248000.0000"
"262.7077","0.0323","4129821491200.0000"
"262.7981","0.0323","4130821734400.0000"
"262.8878","0.0323","4131821977600.0000"
"262.9770","0.0323","4132821811200.0000"
"263.0659","0.0323","4133822054400.0000"
"263.1549","0.0323","4134822297600.0000"
"263.2444","0.0323","4135822950400.0000"
"263.3349","0.0324","4136822784000.0000"
"263.4265","0.0324","4137823027200.0000"
"263.5189","0.0324","4138822860800.0000"
"263.6117","0.0324","4139823104000.0000"
"263.7044","0.0324","4140823347200.0000"
"263.7966","0.0324","4141823590400.0000"
"263.8887","0.0324","4142823424000.0000"
"263.9811","0.0324","4143824076800.0000"
"264.0737","0.0324","4144823910400.0000"
"264.1659","0.0325","4145824153600.0000"
"264.2569","0.0325","4146823987200.0000"
"264.3463","0.0325","4147824230400.0000"
"264.4338","0.0325","4148824473600.0000"
"264.5196","0.0325","4149824716800.0000"
"264.6040","0.0325","4150824960000.0000"
"264.6881","0.0325","4151824793600.0000"
"264.7729","0.0325","4152824627200.0000"
"264.8595","0.0325","4153824460800.0000"
"264.9482","0.0326","4154825113600.0000"
"265.0392","0.0326","4155824947200.0000"
"265.1317","0.0326","4156824780800.0000"
"265.2252","0.0326","4157825024000.0000"
"265.3195","0.0326","4158824857600.0000"
"265.4137","0.0326","4159824691200.0000"
"265.5069","0.0326","4160824934400.0000"
"265.5985","0.0326","4161825177600.0000"
"265.6886","0.0326","4162825420800.0000"
"265.7769","0.0327","4163825254400.0000"
"265.8636","0.0327","4164825497600.0000"
"265.9490","0.0327","4165825331200.0000"
"266.0339","0.0327","4166825164800.0000"
"266.1196","0.0327","4167825408000.0000"
"266.2067","0.0327","4168825651200.0000"
"266.2953","0.0327","4169825484800.0000"
"266.3852","0.0327","4170825318400.0000"
"266.4762","0.0327","4171825152000.0000"
"266.5674","0.0328","4172825804800.0000"
"266.6583","0.0328","4173825638400.0000"
"266.7487","0.0328","4174825472000.0000"
"266.8391","0.0328","4175825305600.0000"
"266.9303","0.0328","4176825548800.0000"
"267.0224","0.0328","4177825382400.0000"
"267.1151","0.0328","4178825216000.0000"
"267.2082","0.0328","4179825049600.0000"
"267.3009","0.0328","4180825292800.0000"
"267.3925","0.0329","4181825126400.0000"
"267.4829","0.0329","4182825369600.0000"
"267.5726","0.0329","4183825203200.0000"
"267.6628","0.0329","4184825446400.0000"
"267.7540","0.0329","4185825280000.0000"
"267.8467","0.0329","4186825113600.0000"
"267.9409","0.0329","4187825356800.0000"
"268.0360","0.0329","4188825190400.0000"
"268.1314","0.0329","4189825024000.0000"
"268.2266","0.0330","4190825267200.0000"
"268.3205","0.0330","4191825510400.0000"
"268.4130","0.0330","4192825344000.0000"
"268.5042","0.0330","4193825177600.0000"
"268.5943","0.0330","4194825011200.0000"
"268.6830","0.0330","4195825254400.0000"
"268.7704","0.0330","4196825088000.0000"
"268.8564","0.0330","4197824921600.0000"
"268.9413","0.0330","4198824755200.0000"
"269.0257","0.0331","4199824588800.0000"
"269.1106","0.0331","4200824832000.0000"
"269.1972","0.0331","4201824665600.0000"
"269.2860","0.0331","4202824089600.0000"
"269.3771","0.0331","4203823923200.0000"
"269.4698","0.0331","4204824166400.0000"
"269.5637","0.0331","4205824000000.0000"
"269.6581","0.0331","4206824243200.0000"
"269.7523","0.0331","4207824076800.0000"
"269.8462","0.0332","4208824320000.0000"
"269.9396","0.0332","4209824153600.0000"
"270.0319","0.0332","4210823987200.0000"
"270.1234","0.0332","4211823820800.0000"
"270.2140","0.0332","4212824064000.0000"
"270.3039","0.0332","4213823897600.0000"
"270.3932","0.0332","4214823731200.0000"
"270.4825","0.0332","4215823155200.0000"
"270.5729","0.0332","4216822988800.0000"
"270.6648","0.0333","4217823641600.0000"
"270.7582","0.0333","4218823475200.0000"
"270.8525","0.0333","4219823308800.0000"
"270.9474","0.0333","4220822732800.0000"
"271.0430","0.0333","4221822976000.0000"
"271.1387","0.0333","4222822809600.0000"
"271.2341","0.0333","4223822643200.0000"
"271.3290","0.0333","4224822476800.0000"
"271.4230","0.0333","4225821900800.0000"
"271.5158","0.0334","4226822144000.0000"
"271.6075","0.0334","4227821977600.0000"
"271.6980","0.0334","4228822220800.0000"
"271.7872","0.0334","4229822464000.0000"
"271.8752","0.0334","4230822297600.0000"
"271.9624","0.0334","4231822131200.0000"
"272.0492","0.0334","4232821555200.0000"
"272.1355","0.0334","4233821388800.0000"
"272.2218","0.0334","4234821632000.0000"
"272.3087","0.0335","4235821465600.0000"
"272.3967","0.0335","4236821299200.0000"
"272.4859","0.0335","4237821132800.0000"
"272.5760","0.0335","4238820966400.0000"
"272.6665","0.0335","4239821209600.0000"
"272.7568","0.0335","4240820633600.0000"
"272.8466","0.0335","4241820467200.0000"
"272.9359","0.0335","4242820300800.0000"
"273.0245","0.0335","4243820544000.0000"
"273.1120","0.0336","4244819968000.0000"
"273.1981","0.0336","4245819801600.0000"
"273.2828","0.0336","4246819635200.0000"
"273.3664","0.0336","4247819468800.0000"
"273.4493","0.0336","4248819302400.0000"
"273.5323","0.0336","4249819136000.0000"
"273.6165","0.0336","4250818969600.0000"
"273.7025","0.0336","4251818803200.0000"
"273.7905","0.0336","4252819046400.0000"
"273.8798","0.0336","4253818470400.0000"
"273.9697","0.0337","4254818304000.0000"
"274.0596","0.0337","4255818137600.0000"
"274.1494","0.0337","4256818380800.0000"
"274.2392","0.0337","4257818214400.0000"
"274.3290","0.0337","4258817638400.0000"
"274.4188","0.0337","4259817472000.0000"
"274.5081","0.0337","4260817715200.0000"
"274.5967","0.0337","4261817958400.0000"
"274.6852","0.0337","4262817792000.0000"
"274.7745","0.0338","4263817625600.0000"
"274.8653","0.0338","4264817459200.0000"
"274.9580","0.0338","4265817292800.0000"
"275.0523","0.0338","4266817126400.0000"
"275.1480","0.0338","4267816960000.0000"
"275.2448","0.0338","4268816793600.0000"
"275.3418","0.0338","4269816627200.0000"
"275.4384","0.0338","4270816870400.0000"
"275.5338","0.0339","4271816704000.0000"
"275.6279","0.0339","4272816537600.0000"
"275.7212","0.0339","4273816371200.0000"
"275.8145","0.0339","4274816614400.0000"
"275.9081","0.0339","4275816448000.0000"
"276.0020","0.0339","4276816281600.0000"
"276.0952","0.0339","4277816115200.0000"
"276.1874","0.0339","4278816358400.0000"
"276.2786","0.0339","4279816601600.0000"
"276.3693","0.0340","4280816435200.0000"
"276.4603","0.0340","4281816678400.0000"
"276.5522","0.0340","4282816512000.0000"
"276.6450","0.0340","4283817164800.0000"
"276.7385","0.0340","4284816998400.0000"
"276.8318","0.0340","4285817241600.0000"
"276.9245","0.0340","4286817075200.0000"
"277.0165","0.0340","4287817318400.0000"
"277.1082","0.0340","4288817152000.0000"
"277.1997","0.0341","4289816985600.0000"
"277.2907","0.0341","4290817228800.0000"
"277.3807","0.0341","4291817062400.0000"
"277.4696","0.0341","4292817305600.0000"
"277.5575","0.0341","4293817548800.0000"
"277.6446","0.0341","4294817382400.0000"
"277.7313","0.0341","4295818035200.0000"
"277.8182","0.0341","4296818278400.0000"
"277.9052","0.0341","4297818112000.0000"
"277.9920","0.0342","4298818355200.0000"
"278.0788","0.0342","4299818598400.0000"
"278.1653","0.0342","4300818841600.0000"
"278.2511","0.0342","4301818675200.0000"
"278.3358","0.0342","4302819328000.0000"
"278.4192","0.0342","4303819571200.0000"
"278.5016","0.0342","4304819404800.0000"
"278.5831","0.0342","4305819648000.0000"
"278.6639","0.0342","4306819891200.0000"
"278.7439","0.0342","4307820544000.0000"
"278.8238","0.0343","4308820377600.0000"
"278.9040","0.0343","4309821030400.0000"
"278.9849","0.0343","4310821273600.0000"
"279.0665","0.0343","4311821516800.0000"
"279.1494","0.0343","4312821760000.0000"
"279.2339","0.0343","4313822412800.0000"
"279.3200","0.0343","4314822246400.0000"
"279.4075","0.0343","4315822489600.0000"
"279.4957","0.0343","4316822323200.0000"
"279.5848","0.0344","4317822566400.0000"
"279.6747","0.0344","4318822400000.0000"
"279.7652","0.0344","4319822643200.0000"
"279.8565","0.0344","4320823296000.0000"
"279.9484","0.0344","4321823129600.0000"
"280.0403","0.0344","4322823372800.0000"
"280.1311","0.0344","4323824025600.0000"
"280.2206","0.0344","4324824268800.0000"
"280.3087","0.0344","4325824102400.0000"
"280.3961","0.0344","4326824755200.0000"
"280.4836","0.0345","4327824588800.0000"
"280.5719","0.0345","4328824832000.0000"
"280.6614","0.0345","4329824665600.0000"
"280.7520","0.0345","4330825318400.0000"
"280.8436","0.0345","4331825152000.0000"
"280.9358","0.0345","4332824985600.0000"
"281.0288","0.0345","4333825228800.0000"
"281.1226","0.0345","4334825062400.0000"
"281.2169","0.0346","4335824896000.0000"
"281.3113","0.0346","4336825958400.0000"
"281.4051","0.0346","4337825792000.0000"
"281.4977","0.0346","4338825625600.0000"
"281.5888","0.0346","4339825459200.0000"
"281.6782","0.0346","4340825702400.0000"
"281.7658","0.0346","4341825536000.0000"
"281.8521","0.0346","4342825369600.0000"
"281.9381","0.0346","4343825203200.0000"
"282.0251","0.0346","4344825446400.0000"
"282.1136","0.0347","4345825280000.0000"
"282.2039","0.0347","4346825113600.0000"
"282.2956","0.0347","4347824947200.0000"
"282.3880","0.0347","4348825600000.0000"
"282.4805","0.0347","4349825433600.0000"
"282.5729","0.0347","4350825267200.0000"
"282.6653","0.0347","4351824691200.0000"
"282.7578","0.0347","4352824524800.0000"
"282.8506","0.0348","4353824768000.0000"
"282.9435","0.0348","4354824601600.0000"
"283.0360","0.0348","4355824435200.0000"
"283.1276","0.0348","4356824678400.0000"
"283.2181","0.0348","4357824512000.0000"
"283.3074","0.0348","4358824345600.0000"
"283.3956","0.0348","4359824179200.0000"
"283.4830","0.0348","4360824012800.0000"
"283.5702","0.0348","4361824256000.0000"
"283.6573","0.0349","4362823680000.0000"
"283.7445","0.0349","4363823513600.0000"
"283.8316","0.0349","4364823347200.0000"
"283.9185","0.0349","4365822771200.0000"
"284.0051","0.0349","4366823014400.0000"
"284.0914","0.0349","4367822438400.0000"
"284.1770","0.0349","4368822272000.0000"
"284.2616","0.0349","4369822515200.0000"
"284.3452","0.0349","4370821939200.0000"
"284.4279","0.0349","4371822182400.0000"
"284.5104","0.0350","4372822016000.0000"
"284.5930","0.0350","4373821440000.0000"
"284.6756","0.0350","4374821273600.0000"
"284.7586","0.0350","4375821516800.0000"
"284.8421","0.0350","4376821350400.0000"
"284.9263","0.0350","4377820774400.0000"
"285.0111","0.0350","4378820608000.0000"
"285.0963","0.0350","4379820851200.0000"
"285.1817","0.0350","4380821094400.0000"
"285.2673","0.0350","4381820928000.0000"
"285.3527","0.0351","4382820761600.0000"
"285.4374","0.0351","4383820595200.0000"
"285.5212","0.0351","4384820428800.0000"
"285.6040","0.0351","4385820262400.0000"
"285.6863","0.0351","4386820096000.0000"
"285.7685","0.0351","4387819929600.0000"
"285.8510","0.0351","4388819763200.0000"
"285.9341","0.0351","4389819596800.0000"
"286.0178","0.0351","4390819840000.0000"
"286.1018","0.0352","4391819673600.0000"
"286.1865","0.0352","4392819507200.0000"
"286.2727","0.0352","4393819750400.0000"
"286.3610","0.0352","4394819174400.0000"
"286.4519","0.0352","4395819008000.0000"
"286.5450","0.0352","4396818841600.0000"
"286.6394","0.0352","4397818675200.0000"
"286.7342","0.0352","4398818508800.0000"
"286.8286","0.0352","4399818342400.0000"
"286.9221","0.0353","4400818176000.0000"
"287.0142","0.0353","4401818828800.0000"
"287.1046","0.0353","4402818662400.0000"
"287.1934","0.0353","4403818496000.0000"
"287.2803","0.0353","4404818329600.0000"
"287.3651","0.0353","4405818163200.0000"
"287.4482","0.0353","4406818406400.0000"
"287.5305","0.0353","4407818240000.0000"
"287.6132","0.0353","4408818073600.0000"
"287.6968","0.0353","4409818316800.0000"
"287.7814","0.0354","4410818150400.0000"
"287.8670","0.0354","4411817984000.0000"
"287.9533","0.0354","4412818227200.0000"
"288.0406","0.0354","4413818060800.0000"
"288.1288","0.0354","4414817894400.0000"
"288.2174","0.0354","4415817728000.0000"
"288.3063","0.0354","4416817561600.0000"
"288.3953","0.0354","4417817395200.0000"
"288.4843","0.0354","4418817638400.0000"
"288.5730","0.0355","4419817062400.0000"
"288.6601","0.0355","4420816896000.0000"
"288.7451","0.0355","4421816729600.0000"
"288.8279","0.0355","4422816563200.0000"
"288.9092","0.0355","4423817216000.0000"
"288.9898","0.0355","4424817049600.0000"
"289.0707","0.0355","4425816883200.0000"
"289.1526","0.0355","4426816307200.0000"
"289.2353","0.0355","4427816550400.0000"
"289.3188","0.0355","4428816384000.0000"
"289.4034","0.0356","4429816217600.0000"
"289.4886","0.0356","4430816051200.0000"
"289.5742","0.0356","4431816294400.0000"
"289.6597","0.0356","4432816128000.0000"
"289.7449","0.0356","4433815552000.0000"
"289.8296","0.0356","4434815795200.0000"
"289.9134","0.0356","4435816038400.0000"
"289.9962","0.0356","4436815872000.0000"
"290.0781","0.0356","4437815296000.0000"
"290.1592","0.0356","4438815129600.0000"
"290.2397","0.0357","4439814963200.0000"
"290.3202","0.0357","4440815206400.0000"
"290.4012","0.0357","4441814630400.0000"
"290.4832","0.0357","4442814464000.0000"
"290.5666","0.0357","4443814297600.0000"
"290.6510","0.0357","4444814540800.0000"
"290.7365","0.0357","4445814784000.0000"
"290.8233","0.0357","4446814617600.0000"
"290.9113","0.0357","4447814041600.0000"
"290.9998","0.0358","4448813875200.0000"
"291.0885","0.0358","4449814528000.0000"
"291.1772","0.0358","4450814361600.0000"
"291.2657","0.0358","4451814195200.0000"
"291.3535","0.0358","4452814028800.0000"
"291.4404","0.0358","4453813862400.0000"
"291.5264","0.0358","4454813696000.0000"
"291.6119","0.0358","4455813529600.0000"
"291.6975","0.0358","4456813772800.0000"
"291.7837","0.0358","4457814016000.0000"
"291.8708","0.0359","4458813849600.0000"
"291.9590","0.0359","4459814092800.0000"
"292.0485","0.0359","4460814336000.0000"
"292.1395","0.0359","4461814169600.0000"
"292.2313","0.0359","4462814003200.0000"
"292.3229","0.0359","4463813836800.0000"
"292.4139","0.0359","4464814080000.0000"
"292.5040","0.0359","4465813913600.0000"
"292.5929","0.0359","4466814156800.0000"
"292.6806","0.0360","4467814400000.0000"
"292.7672","0.0360","4468814643200.0000"
"292.8528","0.0360","4469814886400.0000"
"292.9376","0.0360","4470814720000.0000"
"293.0219","0.0360","4471815372800.0000"
"293.1058","0.0360","4472815206400.0000"
"293.1895","0.0360","4473815449600.0000"
"293.2730","0.0360","4474815692800.0000"
"293.3566","0.0360","4475815526400.0000"
"293.4411","0.0361","4476815769600.0000"
"293.5268","0.0361","4477816012800.0000"
"293.6135","0.0361","4478816256000.0000"
"293.7003","0.0361","4479816089600.0000"
"293.7867","0.0361","4480816742400.0000"
"293.8718","0.0361","4481816576000.0000"
"293.9551","0.0361","4482817228800.0000"
"294.0367","0.0361","4483817062400.0000"
"294.1167","0.0361","4484817715200.0000"
"294.1954","0.0361","4485817548800.0000"
"294.2731","0.0362","4486818201600.0000"
"294.3506","0.0362","4487818035200.0000"
"294.4283","0.0362","4488818278400.0000"
"294.5061","0.0362","4489818112000.0000"
"294.5835","0.0362","4490818355200.0000"
"294.6600","0.0362","4491818188800.0000"
"294.7363","0.0362","4492818432000.0000"
"294.8135","0.0362","4493818675200.0000"
"294.8921","0.0362","4494818918400.0000"
"294.9717","0.0362","4495819161600.0000"
"295.0517","0.0363","4496819814400.0000"
"295.1312","0.0363","4497819648000.0000"
"295.2099","0.0363","4498819891200.0000"
"295.2876","0.0363","4499820134400.0000"
"295.3643","0.0363","4500820377600.0000"
"295.4408","0.0363","4501820211200.0000"
"295.5179","0.0363","4502820454400.0000"
"295.5964","0.0363","4503820697600.0000"
"295.6771","0.0363","4504820531200.0000"
"295.7599","0.0363","4505820364800.0000"
"295.8448","0.0363","4506820608000.0000"
"295.9315","0.0364","4507820441600.0000"
"296.0196","0.0364","4508820684800.0000"
"296.1084","0.0364","4509820518400.0000"
"296.1969","0.0364","4510820761600.0000"
"296.2845","0.0364","4511820595200.0000"
"296.3709","0.0364","4512820428800.0000"
"296.4557","0.0364","4513820262400.0000"
"296.5392","0.0364","4514820505600.0000"
"296.6220","0.0364","4515820339200.0000"
"296.7050","0.0365","4516820172800.0000"
"296.7883","0.0365","4517820006400.0000"
"296.8712","0.0365","4518820249600.0000"
"296.9537","0.0365","4519820492800.0000"
"297.0360","0.0365","4520820326400.0000"
"297.1190","0.0365","4521820160000.0000"
"297.2030","0.0365","4522820403200.0000"
"297.2881","0.0365","4523820236800.0000"
"297.3743","0.0365","4524820070400.0000"
"297.4616","0.0365","4525819494400.0000"
"297.5499","0.0366","4526819328000.0000"
"297.6388","0.0366","4527819571200.0000"
"297.7279","0.0366","4528819404800.0000"
"297.8173","0.0366","4529819238400.0000"
"297.9069","0.0366","4530819481600.0000"
"297.9965","0.0366","4531819724800.0000"
"298.0853","0.0366","4532819148800.0000"
"298.1730","0.0366","4533818982400.0000"
"298.2598","0.0366","4534818816000.0000"
"298.3457","0.0367","4535819059200.0000"
"298.4306","0.0367","4536818483200.0000"
"298.5145","0.0367","4537818316800.0000"
"298.5975","0.0367","4538818150400.0000"
"298.6801","0.0367","4539818393600.0000"
"298.7631","0.0367","4540817817600.0000"
"298.8472","0.0367","4541818060800.0000"
"298.9324","0.0367","4542817894400.0000"
"299.0186","0.0367","4543817728000.0000"
"299.1054","0.0367","4544817971200.0000"
"299.1924","0.0368","4545817804800.0000"
"299.2795","0.0368","4546817638400.0000"
"299.3666","0.0368","4547817472000.0000"
"299.4531","0.0368","4548817715200.0000"
"299.5384","0.0368","4549817958400.0000"
"299.6222","0.0368","4550817792000.0000"
"299.7048","0.0368","4551817625600.0000"
"299.7869","0.0368","4552817868800.0000"
"299.8695","0.0368","4553817702400.0000"
"299.9533","0.0369","4554817536000.0000"
"300.0388","0.0369","4555817779200.0000"
"300.1256","0.0369","4556817612800.0000"
"300.2130","0.0369","4557817446400.0000"
"300.3003","0.0369","4558817280000.0000"
"300.3869","0.0369","4559817113600.0000"
"300.4723","0.0369","4560817766400.0000"
"300.5559","0.0369","4561817600000.0000"
"300.6376","0.0369","4562817433600.0000"
"300.7175","0.0369","4563817676800.0000"
"300.7961","0.0370","4564817920000.0000"
"300.8736","0.0370","4565818163200.0000"
"300.9503","0.0370","4566817996800.0000"
"301.0266","0.0370","4567818240000.0000"
"301.1035","0.0370","4568818483200.0000"
"301.1818","0.0370","4569818316800.0000"
"301.2621","0.0370","4570818969600.0000"
"301.3447","0.0370","4571818803200.0000"
"301.4294","0.0370","4572819046400.0000"
"301.5154","0.0370","4573819289600.0000"
"301.6021","0.0371","4574819123200.0000"
"301.6894","0.0371","4575818956800.0000"
"301.7766","0.0371","4576819200000.0000"
"301.8635","0.0371","4577819443200.0000"
"301.9497","0.0371","4578819686400.0000"
"302.0346","0.0371","4579819929600.0000"
"302.1179","0.0371","4580820172800.0000"
"302.1996","0.0371","4581820006400.0000"
"302.2805","0.0371","4582820249600.0000"
"302.3616","0.0371","4583820492800.0000"
"302.4435","0.0372","4584820736000.0000"
"302.5267","0.0372","4585820569600.0000"
"302.6109","0.0372","4586820403200.0000"
"302.6956","0.0372","4587821056000.0000"
"302.7801","0.0372","4588820889600.0000"
"302.8644","0.0372","4589820723200.0000"
"302.9485","0.0372","4590821376000.0000"
"303.0322","0.0372","4591821619200.0000"
"303.1156","0.0372","4592821452800.0000"
"303.1992","0.0373","4593821696000.0000"
"303.2833","0.0373","4594821939200.0000"
"303.3673","0.0373","4595821772800.0000"
"303.4508","0.0373","4596822016000.0000"
"303.5336","0.0373","4597822259200.0000"
"303.6155","0.0373","4598822092800.0000"
"303.6967","0.0373","4599822336000.0000"
"303.7774","0.0373","4600822579200.0000"
"303.8578","0.0373","4601822412800.0000"
"303.9385","0.0373","4602822246400.0000"
"304.0203","0.0374","4603822899200.0000"
"304.1039","0.0374","4604823142400.0000"
"304.1896","0.0374","4605822976000.0000"
"304.2770","0.0374","4606822809600.0000"
"304.3654","0.0374","4607823052800.0000"
"304.4538","0.0374","4608822886400.0000"
"304.5416","0.0374","4609822720000.0000"
"304.6287","0.0374","4610822553600.0000"
"304.7155","0.0374","4611822796800.0000"
"304.8019","0.0374","4612822630400.0000"
"304.8879","0.0375","4613822464000.0000"
"304.9728","0.0375","4614822707200.0000"
"305.0564","0.0375","4615822950400.0000"
"305.1392","0.0375","4616822784000.0000"
"305.2217","0.0375","4617822617600.0000"
"305.3047","0.0375","4618822860800.0000"
"305.3888","0.0375","4619822694400.0000"
"305.4741","0.0375","4620822937600.0000"
"305.5600","0.0375","4621822771200.0000"
"305.6458","0.0376","4622823014400.0000"
"305.7312","0.0376","4623822848000.0000"
"305.8156","0.0376","4624823091200.0000"
"305.8985","0.0376","4625823334400.0000"
"305.9797","0.0376","4626823168000.0000"
"306.0595","0.0376","4627823411200.0000"
"306.1385","0.0376","4628823244800.0000"
"306.2169","0.0376","4629823078400.0000"
"306.2952","0.0376","4630823321600.0000"
"306.3733","0.0376","4631823564800.0000"
"306.4516","0.0377","4632823398400.0000"
"306.5303","0.0377","4633823641600.0000"
"306.6094","0.0377","4634823475200.0000"
"306.6896","0.0377","4635823308800.0000"
"306.7716","0.0377","4636823142400.0000"
"306.8552","0.0377","4637823795200.0000"
"306.9396","0.0377","4638823628800.0000"
"307.0240","0.0377","4639823462400.0000"
"307.1079","0.0377","4640824115200.0000"
"307.1908","0.0377","4641823948800.0000"
"307.2726","0.0378","4642824192000.0000"
"307.3536","0.0378","4643824025600.0000"
"307.4341","0.0378","4644824678400.0000"
"307.5144","0.0378","4645824512000.0000"
"307.5950","0.0378","4646825164800.0000"
"307.6762","0.0378","4647824998400.0000"
"307.7584","0.0378","4648825241600.0000"
"307.8418","0.0378","4649825075200.0000"
"307.9260","0.0378","4650825728000.0000"
"308.0107","0.0378","4651825561600.0000"
"308.0959","0.0379","4652826214400.0000"
"308.1815","0.0379","4653826457600.0000"
"308.2677","0.0379","4654826291200.0000"
"308.3545","0.0379","4655826124800.0000"
"308.4418","0.0379","4656825958400.0000"
"308.5292","0.0379","4657826611200.0000"
"308.6159","0.0379","4658826444800.0000"
"308.7016","0.0379","4659826278400.0000"
"308.7860","0.0379","4660826931200.0000"
"308.8693","0.0379","4661826764800.0000"
"308.9516","0.0380","4662827008000.0000"
"309.0330","0.0380","4663827251200.0000"
"309.1140","0.0380","4664827084800.0000"
"309.1946","0.0380","4665827737600.0000"
"309.2752","0.0380","4666827980800.0000"
"309.3560","0.0380","4667828224000.0000"
"309.4378","0.0380","4668828057600.0000"
"309.5210","0.0380","4669827891200.0000"
"309.6052","0.0380","4670828544000.0000"
"309.6889","0.0380","4671828377600.0000"
"309.7713","0.0381","4672828211200.0000"
"309.8524","0.0381","4673828454400.0000"
"309.9328","0.0381","4674828288000.0000"
"310.0130","0.0381","4675828121600.0000"
"310.0929","0.0381","4676827955200.0000"
"310.1720","0.0381","4677827788800.0000"
"310.2496","0.0381","4678828032000.0000"
"310.3263","0.0381","4679827865600.0000"
"310.4032","0.0381","4680827699200.0000"
"310.4814","0.0381","4681827942400.0000"
"310.5615","0.0382","4682827366400.0000"
"310.6438","0.0382","4683827200000.0000"
"310.7288","0.0382","4684827033600.0000"
"310.8161","0.0382","4685826457600.0000"
"310.9052","0.0382","4686826291200.0000"
"310.9947","0.0382","4687826534400.0000"
"311.0831","0.0382","4688826368000.0000"
"311.1697","0.0382","4689826201600.0000"
"311.2545","0.0382","4690826035200.0000"
"311.3378","0.0383","4691825868800.0000"
"311.4202","0.0383","4692825702400.0000"
"311.5023","0.0383","4693825126400.0000"
"311.5844","0.0383","4694824960000.0000"
"311.6660","0.0383","4695824793600.0000"
"311.7477","0.0383","4696824217600.0000"
"311.8300","0.0383","4697824051200.0000"
"311.9134","0.0383","4698824294400.0000"
"311.9975","0.0383","4699823718400.0000"
"312.0816","0.0383","4700823142400.0000"
"312.1653","0.0384","4701822976000.0000"
"312.2490","0.0384","4702822809600.0000"
"312.3332","0.0384","4703822643200.0000"
"312.4179","0.0384","4704822067200.0000"
"312.5031","0.0384","4705821900800.0000"
"312.5883","0.0384","4706821324800.0000"
"312.6732","0.0384","4707821158400.0000"
"312.7575","0.0384","4708820582400.0000"
"312.8410","0.0384","4709820825600.0000"
"312.9239","0.0384","4710820249600.0000"
"313.0068","0.0385","4711819673600.0000"
"313.0901","0.0385","4712819507200.0000"
"313.1740","0.0385","4713818931200.0000"
"313.2583","0.0385","4714818355200.0000"
"313.3430","0.0385","4715818598400.0000"
"313.4281","0.0385","4716818022400.0000"
"313.5138","0.0385","4717818265600.0000"
"313.6003","0.0385","4718817689600.0000"
"313.6876","0.0385","4719817523200.0000"
"313.7757","0.0386","4720816947200.0000"
"313.8640","0.0386","4721817190400.0000"
"313.9517","0.0386","4722816614400.0000"
"314.0377","0.0386","4723816448000.0000"
"314.1216","0.0386","4724815872000.0000"
"314.2038","0.0386","4725816115200.0000"
"314.2851","0.0386","4726815539200.0000"
"314.3659","0.0386","4727815782400.0000"
"314.4470","0.0386","4728815206400.0000"
"314.5291","0.0386","4729815040000.0000"
"314.6128","0.0387","4730814873600.0000"
"314.6978","0.0387","4731814707200.0000"
"314.7835","0.0387","4732814540800.0000"
"314.8695","0.0387","4733814374400.0000"
"314.9557","0.0387","4734814208000.0000"
"315.0421","0.0387","4735814451200.0000"
"315.1286","0.0387","4736813875200.0000"
"315.2148","0.0387","4737814528000.0000"
"315.3004","0.0387","4738814361600.0000"
"315.3852","0.0387","4739814604800.0000"
"315.4692","0.0388","4740814438400.0000"
"315.5522","0.0388","4741814272000.0000"
"315.6342","0.0388","4742814105600.0000"
"315.7155","0.0388","4743814348800.0000"
"315.7965","0.0388","4744814592000.0000"
"315.8783","0.0388","4745814425600.0000"
