Force,Compressive stress,Compressive strain (Displacement)
"59.5280","0.0073","1796816691200.0000"
"59.6046","0.0073","1797816524800.0000"
"59.6802","0.0073","1798816563200.0000"
"59.7546","0.0073","1799816601600.0000"
"59.8282","0.0074","1800816435200.0000"
"59.9015","0.0074","1801816268800.0000"
"59.9741","0.0074","1802816307200.0000"
"60.0455","0.0074","1803816140800.0000"
"60.1154","0.0074","1804816384000.0000"
"60.1845","0.0074","1805816012800.0000"
"60.2544","0.0074","1806816051200.0000"
"60.3266","0.0074","1807815884800.0000"
"60.4018","0.0074","1808815513600.0000"
"60.4800","0.0074","1809815552000.0000"
"60.5602","0.0074","1810815385600.0000"
"60.6417","0.0075","1811815219200.0000"
"60.7232","0.0075","1812815052800.0000"
"60.8040","0.0075","1813814886400.0000"
"60.8843","0.0075","1814814720000.0000"
"60.9645","0.0075","1815814758400.0000"
"61.0440","0.0075","1816814592000.0000"
"61.1221","0.0075","1817814630400.0000"
"61.1983","0.0075","1818814259200.0000"
"61.2730","0.0075","1819814297600.0000"
"61.3471","0.0075","1820814336000.0000"
"61.4211","0.0075","1821814169600.0000"
"61.4957","0.0076","1822814208000.0000"
"61.5716","0.0076","1823814246400.0000"
"61.6492","0.0076","1824814080000.0000"
"61.7280","0.0076","1825813913600.0000"
"61.8073","0.0076","1826814156800.0000"
"61.8865","0.0076","1827814195200.0000"
"61.9649","0.0076","1828813824000.0000"
"62.0421","0.0076","1829813657600.0000"
"62.1180","0.0076","1830813696000.0000"
"62.1931","0.0076","1831813734400.0000"
"62.2676","0.0077","1832813772800.0000"
"62.3413","0.0077","1833813401600.0000"
"62.4137","0.0077","1834813440000.0000"
"62.4845","0.0077","1835813273600.0000"
"62.5536","0.0077","1836813107200.0000"
"62.6212","0.0077","1837813145600.0000"
"62.6884","0.0077","1838812979200.0000"
"62.7560","0.0077","1839812812800.0000"
"62.8242","0.0077","1840812851200.0000"
"62.8927","0.0077","1841812684800.0000"
"62.9612","0.0077","1842812723200.0000"
"63.0298","0.0077","1843812761600.0000"
"63.0986","0.0078","1844812800000.0000"
"63.1674","0.0078","1845812838400.0000"
"63.2357","0.0078","1846812876800.0000"
"63.3031","0.0078","1847812915200.0000"
"63.3693","0.0078","1848812953600.0000"
"63.4347","0.0078","1849812992000.0000"
"63.4999","0.0078","1850813235200.0000"
"63.5651","0.0078","1851813273600.0000"
"63.6299","0.0078","1852813107200.0000"
"63.6939","0.0078","1853813145600.0000"
"63.7578","0.0078","1854812979200.0000"
"63.8223","0.0078","1855813427200.0000"
"63.8876","0.0078","1856813260800.0000"
"63.9541","0.0079","1857813299200.0000"
"64.0222","0.0079","1858813337600.0000"
"64.0918","0.0079","1859813376000.0000"
"64.1623","0.0079","1860813414400.0000"
"64.2327","0.0079","1861813452800.0000"
"64.3028","0.0079","1862813696000.0000"
"64.3722","0.0079","1863813529600.0000"
"64.4404","0.0079","1864813568000.0000"
"64.5072","0.0079","1865813401600.0000"
"64.5731","0.0079","1866813644800.0000"
"64.6387","0.0079","1867813683200.0000"
"64.7042","0.0079","1868813926400.0000"
"64.7697","0.0080","1869814169600.0000"
"64.8354","0.0080","1870814003200.0000"
"64.9019","0.0080","1871814246400.0000"
"64.9701","0.0080","1872814284800.0000"
"65.0405","0.0080","1873814732800.0000"
"65.1129","0.0080","1874814566400.0000"
"65.1866","0.0080","1875814604800.0000"
"65.2613","0.0080","1876814848000.0000"
"65.3370","0.0080","1877814886400.0000"
"65.4135","0.0080","1878814924800.0000"
"65.4907","0.0080","1879815168000.0000"
"65.5683","0.0081","1880815206400.0000"
"65.6458","0.0081","1881815244800.0000"
"65.7225","0.0081","1882815283200.0000"
"65.7978","0.0081","1883815321600.0000"
"65.8716","0.0081","1884815360000.0000"
"65.9438","0.0081","1885815398400.0000"
"66.0148","0.0081","1886815436800.0000"
"66.0849","0.0081","1887815475200.0000"
"66.1547","0.0081","1888815513600.0000"
"66.2252","0.0081","1889815552000.0000"
"66.2971","0.0081","1890815795200.0000"
"66.3708","0.0082","1891815628800.0000"
"66.4454","0.0082","1892816076800.0000"
"66.5203","0.0082","1893816115200.0000"
"66.5947","0.0082","1894816358400.0000"
"66.6688","0.0082","1895816192000.0000"
"66.7426","0.0082","1896816230400.0000"
"66.8162","0.0082","1897816473600.0000"
"66.8898","0.0082","1898816716800.0000"
"66.9637","0.0082","1899816755200.0000"
"67.0376","0.0082","1900816793600.0000"
"67.1114","0.0082","1901817036800.0000"
"67.1852","0.0083","1902816870400.0000"
"67.2595","0.0083","1903817113600.0000"
"67.3349","0.0083","1904817152000.0000"
"67.4118","0.0083","1905817190400.0000"
"67.4904","0.0083","1906817228800.0000"
"67.5702","0.0083","1907817062400.0000"
"67.6508","0.0083","1908817305600.0000"
"67.7315","0.0083","1909817139200.0000"
"67.8118","0.0083","1910817382400.0000"
"67.8916","0.0083","1911817625600.0000"
"67.9704","0.0084","1912817459200.0000"
"68.0477","0.0084","1913817292800.0000"
"68.1234","0.0084","1914817536000.0000"
"68.1976","0.0084","1915817574400.0000"
"68.2710","0.0084","1916817817600.0000"
"68.3437","0.0084","1917817651200.0000"
"68.4161","0.0084","1918817689600.0000"
"68.4887","0.0084","1919817728000.0000"
"68.5624","0.0084","1920817766400.0000"
"68.6372","0.0084","1921817804800.0000"
"68.7133","0.0084","1922818048000.0000"
"68.7904","0.0085","1923818086400.0000"
"68.8683","0.0085","1924818329600.0000"
"68.9462","0.0085","1925818163200.0000"
"69.0232","0.0085","1926818201600.0000"
"69.0994","0.0085","1927818035200.0000"
"69.1749","0.0085","1928818278400.0000"
"69.2496","0.0085","1929818112000.0000"
"69.3230","0.0085","1930817945600.0000"
"69.3948","0.0085","1931817779200.0000"
"69.4647","0.0085","1932817612800.0000"
"69.5331","0.0085","1933817446400.0000"
"69.6012","0.0086","1934817484800.0000"
"69.6701","0.0086","1935817113600.0000"
"69.7404","0.0086","1936816947200.0000"
"69.8126","0.0086","1937816985600.0000"
"69.8865","0.0086","1938816614400.0000"
"69.9611","0.0086","1939816857600.0000"
"70.0357","0.0086","1940816486400.0000"
"70.1098","0.0086","1941816524800.0000"
"70.1836","0.0086","1942816153600.0000"
"70.2574","0.0086","1943816192000.0000"
"70.3313","0.0086","1944816230400.0000"
"70.4053","0.0087","1945815859200.0000"
"70.4796","0.0087","1946815692800.0000"
"70.5541","0.0087","1947815526400.0000"
"70.6286","0.0087","1948815360000.0000"
"70.7025","0.0087","1949814988800.0000"
"70.7760","0.0087","1950814822400.0000"
"70.8501","0.0087","1951814860800.0000"
"70.9254","0.0087","1952814489600.0000"
"71.0025","0.0087","1953814323200.0000"
"71.0814","0.0087","1954813952000.0000"
"71.1621","0.0087","1955813785600.0000"
"71.2442","0.0088","1956813414400.0000"
"71.3270","0.0088","1957813043200.0000"
"71.4098","0.0088","1958812672000.0000"
"71.4920","0.0088","1959812505600.0000"
"71.5738","0.0088","1960812339200.0000"
"71.6554","0.0088","1961812377600.0000"
"71.7366","0.0088","1962812006400.0000"
"71.8169","0.0088","1963811840000.0000"
"71.8960","0.0088","1964811673600.0000"
"71.9738","0.0088","1965811507200.0000"
"72.0506","0.0089","1966811340800.0000"
"72.1266","0.0089","1967811174400.0000"
"72.2026","0.0089","1968811008000.0000"
"72.2789","0.0089","1969810841600.0000"
"72.3558","0.0089","1970810675200.0000"
"72.4338","0.0089","1971810713600.0000"
"72.5131","0.0089","1972810547200.0000"
"72.5935","0.0089","1973810380800.0000"
"72.6742","0.0089","1974810214400.0000"
"72.7552","0.0089","1975810252800.0000"
"72.8363","0.0089","1976810086400.0000"
"72.9173","0.0090","1977809920000.0000"
"72.9977","0.0090","1978809548800.0000"
"73.0776","0.0090","1979809382400.0000"
"73.1564","0.0090","1980809420800.0000"
"73.2337","0.0090","1981809254400.0000"
"73.3095","0.0090","1982809088000.0000"
"73.3846","0.0090","1983808921600.0000"
"73.4606","0.0090","1984808960000.0000"
"73.5383","0.0090","1985808793600.0000"
"73.6176","0.0090","1986808832000.0000"
"73.6976","0.0091","1987808665600.0000"
"73.7779","0.0091","1988808499200.0000"
"73.8581","0.0091","1989808537600.0000"
"73.9380","0.0091","1990808576000.0000"
"74.0178","0.0091","1991808409600.0000"
"74.0976","0.0091","1992808448000.0000"
"74.1773","0.0091","1993808691200.0000"
"74.2561","0.0091","1994808729600.0000"
"74.3338","0.0091","1995808563200.0000"
"74.4103","0.0091","1996808396800.0000"
"74.4856","0.0092","1997808435200.0000"
"74.5598","0.0092","1998808473600.0000"
"74.6333","0.0092","1999808307200.0000"
"74.7067","0.0092","2000808345600.0000"
"74.7806","0.0092","2001808179200.0000"
"74.8556","0.0092","2002808012800.0000"
"74.9319","0.0092","2003808051200.0000"
"75.0095","0.0092","2004807884800.0000"
"75.0878","0.0092","2005807923200.0000"
"75.1660","0.0092","2006807961600.0000"
"75.2434","0.0092","2007807795200.0000"
"75.3200","0.0093","2008807833600.0000"
"75.3958","0.0093","2009807872000.0000"
"75.4711","0.0093","2010807910400.0000"
"75.5458","0.0093","2011807744000.0000"
"75.6200","0.0093","2012807577600.0000"
"75.6942","0.0093","2013807616000.0000"
"75.7688","0.0093","2014807859200.0000"
"75.8443","0.0093","2015807692800.0000"
"75.9207","0.0093","2016807731200.0000"
"75.9977","0.0093","2017807769600.0000"
"76.0756","0.0093","2018807808000.0000"
"76.1552","0.0094","2019807641600.0000"
"76.2367","0.0094","2020807884800.0000"
"76.3197","0.0094","2021807718400.0000"
"76.4034","0.0094","2022807961600.0000"
"76.4869","0.0094","2023807795200.0000"
"76.5697","0.0094","2024807833600.0000"
"76.6520","0.0094","2025807667200.0000"
"76.7343","0.0094","2026807910400.0000"
"76.8165","0.0094","2027807744000.0000"
"76.8984","0.0094","2028807782400.0000"
"76.9795","0.0095","2029807411200.0000"
"77.0597","0.0095","2030807449600.0000"
"77.1394","0.0095","2031807283200.0000"
"77.2193","0.0095","2032807526400.0000"
"77.2999","0.0095","2033807360000.0000"
"77.3814","0.0095","2034807398400.0000"
"77.4636","0.0095","2035807232000.0000"
"77.5463","0.0095","2036807475200.0000"
"77.6292","0.0095","2037807513600.0000"
"77.7123","0.0095","2038807756800.0000"
"77.7961","0.0096","2039808000000.0000"
"77.8803","0.0096","2040807833600.0000"
"77.9647","0.0096","2041808076800.0000"
"78.0492","0.0096","2042808115200.0000"
"78.1341","0.0096","2043807948800.0000"
"78.2194","0.0096","2044808396800.0000"
"78.3051","0.0096","2045808435200.0000"
"78.3908","0.0096","2046808473600.0000"
"78.4770","0.0096","2047808512000.0000"
"78.5641","0.0097","2048808755200.0000"
"78.6520","0.0097","2049808588800.0000"
"78.7406","0.0097","2050809036800.0000"
"78.8296","0.0097","2051809280000.0000"
"78.9189","0.0097","2052809113600.0000"
"79.0081","0.0097","2053809152000.0000"
"79.0973","0.0097","2054809395200.0000"
"79.1864","0.0097","2055809433600.0000"
"79.2751","0.0097","2056809676800.0000"
"79.3629","0.0098","2057809920000.0000"
"79.4492","0.0098","2058810163200.0000"
"79.5336","0.0098","2059810406400.0000"
"79.6157","0.0098","2060810444800.0000"
"79.6950","0.0098","2061810688000.0000"
"79.7715","0.0098","2062811136000.0000"
"79.8460","0.0098","2063811174400.0000"
"79.9200","0.0098","2064811827200.0000"
"79.9945","0.0098","2065812070400.0000"
"80.0695","0.0098","2066812313600.0000"
"80.1449","0.0098","2067812556800.0000"
"80.2215","0.0099","2068812800000.0000"
"80.2995","0.0099","2069813248000.0000"
"80.3785","0.0099","2070813491200.0000"
"80.4581","0.0099","2071813734400.0000"
"80.5380","0.0099","2072814182400.0000"
"80.6183","0.0099","2073814220800.0000"
"80.6994","0.0099","2074814668800.0000"
"80.7807","0.0099","2075815116800.0000"
"80.8611","0.0099","2076815155200.0000"
"80.9398","0.0099","2077815398400.0000"
"81.0167","0.0100","2078815641600.0000"
"81.0927","0.0100","2079816294400.0000"
"81.1690","0.0100","2080816537600.0000"
"81.2466","0.0100","2081816780800.0000"
"81.3260","0.0100","2082817228800.0000"
"81.4070","0.0100","2083817472000.0000"
"81.4892","0.0100","2084817715200.0000"
"81.5723","0.0100","2085817958400.0000"
"81.6558","0.0100","2086818406400.0000"
"81.7397","0.0100","2087818854400.0000"
"81.8240","0.0101","2088819097600.0000"
"81.9084","0.0101","2089819545600.0000"
"81.9928","0.0101","2090819584000.0000"
"82.0769","0.0101","2091820032000.0000"
"82.1608","0.0101","2092820480000.0000"
"82.2442","0.0101","2093820723200.0000"
"82.3271","0.0101","2094820966400.0000"
"82.4093","0.0101","2095821209600.0000"
"82.4909","0.0101","2096821452800.0000"
"82.5724","0.0101","2097821491200.0000"
"82.6542","0.0102","2098821734400.0000"
"82.7366","0.0102","2099821772800.0000"
"82.8200","0.0102","2100822016000.0000"
"82.9047","0.0102","2101822054400.0000"
"82.9906","0.0102","2102822092800.0000"
"83.0774","0.0102","2103822131200.0000"
"83.1650","0.0102","2104822169600.0000"
"83.2526","0.0102","2105822208000.0000"
"83.3397","0.0102","2106822246400.0000"
"83.4260","0.0102","2107822489600.0000"
"83.5114","0.0103","2108822732800.0000"
"83.5959","0.0103","2109822566400.0000"
"83.6791","0.0103","2110822809600.0000"
"83.7608","0.0103","2111822643200.0000"
"83.8416","0.0103","2112822681600.0000"
"83.9227","0.0103","2113822515200.0000"
"84.0051","0.0103","2114822553600.0000"
"84.0887","0.0103","2115822387200.0000"
"84.1729","0.0103","2116822425600.0000"
"84.2573","0.0104","2117822259200.0000"
"84.3419","0.0104","2118822297600.0000"
"84.4264","0.0104","2119822336000.0000"
"84.5109","0.0104","2120822374400.0000"
"84.5956","0.0104","2121822003200.0000"
"84.6803","0.0104","2122822041600.0000"
"84.7643","0.0104","2123821670400.0000"
"84.8472","0.0104","2124821913600.0000"
"84.9290","0.0104","2125821542400.0000"
"85.0101","0.0104","2126821171200.0000"
"85.0911","0.0105","2127821209600.0000"
"85.1727","0.0105","2128820838400.0000"
"85.2548","0.0105","2129821081600.0000"
"85.3368","0.0105","2130820710400.0000"
"85.4187","0.0105","2131820544000.0000"
"85.5006","0.0105","2132820582400.0000"
"85.5827","0.0105","2133820211200.0000"
"85.6659","0.0105","2134820249600.0000"
"85.7503","0.0105","2135820288000.0000"
"85.8353","0.0105","2136820326400.0000"
"85.9201","0.0106","2137820160000.0000"
"86.0045","0.0106","2138819993600.0000"
"86.0883","0.0106","2139819827200.0000"
"86.1715","0.0106","2140820070400.0000"
"86.2544","0.0106","2141819904000.0000"
"86.3368","0.0106","2142819737600.0000"
"86.4188","0.0106","2143819571200.0000"
"86.5005","0.0106","2144819609600.0000"
"86.5823","0.0106","2145819238400.0000"
"86.6644","0.0106","2146819276800.0000"
"86.7471","0.0107","2147819110400.0000"
"86.8303","0.0107","2148818739200.0000"
"86.9143","0.0107","2149818777600.0000"
"86.9992","0.0107","2150818406400.0000"
"87.0849","0.0107","2151818649600.0000"
"87.1716","0.0107","2152818483200.0000"
"87.2589","0.0107","2153818316800.0000"
"87.3464","0.0107","2154818150400.0000"
"87.4329","0.0107","2155818188800.0000"
"87.5179","0.0108","2156818022400.0000"
"87.6015","0.0108","2157818265600.0000"
"87.6841","0.0108","2158818099200.0000"
"87.7666","0.0108","2159818137600.0000"
"87.8500","0.0108","2160817971200.0000"
"87.9352","0.0108","2161818009600.0000"
"88.0225","0.0108","2162818048000.0000"
"88.1123","0.0108","2163818086400.0000"
"88.2039","0.0108","2164817920000.0000"
"88.2965","0.0108","2165817958400.0000"
"88.3891","0.0109","2166817792000.0000"
"88.4814","0.0109","2167817830400.0000"
"88.5730","0.0109","2168817868800.0000"
"88.6633","0.0109","2169817702400.0000"
"88.7517","0.0109","2170817536000.0000"
"88.8383","0.0109","2171817574400.0000"
"88.9230","0.0109","2172817203200.0000"
"89.0062","0.0109","2173817036800.0000"
"89.0882","0.0109","2174817280000.0000"
"89.1697","0.0110","2175817318400.0000"
"89.2519","0.0110","2176817152000.0000"
"89.3358","0.0110","2177816780800.0000"
"89.4221","0.0110","2178816819200.0000"
"89.5106","0.0110","2179816857600.0000"
"89.6009","0.0110","2180816896000.0000"
"89.6926","0.0110","2181816729600.0000"
"89.7849","0.0110","2182816768000.0000"
"89.8774","0.0110","2183816601600.0000"
"89.9699","0.0111","2184816640000.0000"
"90.0622","0.0111","2185816678400.0000"
"90.1542","0.0111","2186816716800.0000"
"90.2460","0.0111","2187816550400.0000"
"90.3377","0.0111","2188816588800.0000"
"90.4293","0.0111","2189816422400.0000"
"90.5206","0.0111","2190816460800.0000"
"90.6107","0.0111","2191816294400.0000"
"90.6996","0.0111","2192816128000.0000"
"90.7879","0.0112","2193815961600.0000"
"90.8765","0.0112","2194816000000.0000"
"90.9655","0.0112","2195815628800.0000"
"91.0547","0.0112","2196815872000.0000"
"91.1438","0.0112","2197815705600.0000"
"91.2327","0.0112","2198815334400.0000"
"91.3214","0.0112","2199815372800.0000"
"91.4099","0.0112","2200815001600.0000"
"91.4985","0.0112","2201815244800.0000"
"91.5877","0.0113","2202815078400.0000"
"91.6776","0.0113","2203815116800.0000"
"91.7676","0.0113","2204814950400.0000"
"91.8570","0.0113","2205814988800.0000"
"91.9453","0.0113","2206814822400.0000"
"92.0330","0.0113","2207815065600.0000"
"92.1208","0.0113","2208814899200.0000"
"92.2093","0.0113","2209815142400.0000"
"92.2986","0.0113","2210814976000.0000"
"92.3882","0.0114","2211815014400.0000"
"92.4778","0.0114","2212815052800.0000"
"92.5680","0.0114","2213815091200.0000"
"92.6590","0.0114","2214815129600.0000"
"92.7503","0.0114","2215814963200.0000"
"92.8415","0.0114","2216815001600.0000"
"92.9323","0.0114","2217814835200.0000"
"93.0225","0.0114","2218815078400.0000"
"93.1117","0.0114","2219815116800.0000"
"93.1994","0.0115","2220815155200.0000"
"93.2851","0.0115","2221814988800.0000"
"93.3691","0.0115","2222815027200.0000"
"93.4518","0.0115","2223815065600.0000"
"93.5337","0.0115","2224815104000.0000"
"93.6154","0.0115","2225815142400.0000"
"93.6976","0.0115","2226815385600.0000"
"93.7806","0.0115","2227815219200.0000"
"93.8643","0.0115","2228815257600.0000"
"93.9484","0.0115","2229815296000.0000"
"94.0326","0.0116","2230815334400.0000"
"94.1169","0.0116","2231815782400.0000"
"94.2013","0.0116","2232815820800.0000"
"94.2860","0.0116","2233816064000.0000"
"94.3710","0.0116","2234816102400.0000"
"94.4563","0.0116","2235816140800.0000"
"94.5420","0.0116","2236816179200.0000"
"94.6279","0.0116","2237816627200.0000"
"94.7137","0.0116","2238816665600.0000"
"94.7990","0.0116","2239816704000.0000"
"94.8833","0.0117","2240816742400.0000"
"94.9665","0.0117","2241816985600.0000"
"95.0492","0.0117","2242817024000.0000"
"95.1322","0.0117","2243817062400.0000"
"95.2159","0.0117","2244817510400.0000"
"95.3002","0.0117","2245817344000.0000"
"95.3852","0.0117","2246817382400.0000"
"95.4709","0.0117","2247817420800.0000"
"95.5571","0.0117","2248817459200.0000"
"95.6435","0.0118","2249817497600.0000"
"95.7301","0.0118","2250817945600.0000"
"95.8168","0.0118","2251817984000.0000"
"95.9039","0.0118","2252818022400.0000"
"95.9908","0.0118","2253818265600.0000"
"96.0770","0.0118","2254818508800.0000"
"96.1620","0.0118","2255818342400.0000"
"96.2464","0.0118","2256818585600.0000"
"96.3308","0.0118","2257818624000.0000"
"96.4158","0.0118","2258818867200.0000"
"96.5018","0.0119","2259818905600.0000"
"96.5887","0.0119","2260818944000.0000"
"96.6767","0.0119","2261819187200.0000"
"96.7659","0.0119","2262819020800.0000"
"96.8562","0.0119","2263819468800.0000"
"96.9473","0.0119","2264819302400.0000"
"97.0392","0.0119","2265819136000.0000"
"97.1317","0.0119","2266818969600.0000"
"97.2243","0.0119","2267819008000.0000"
"97.3167","0.0120","2268819046400.0000"
"97.4088","0.0120","2269819084800.0000"
"97.5010","0.0120","2270818918400.0000"
"97.5931","0.0120","2271818752000.0000"
"97.6843","0.0120","2272818585600.0000"
"97.7744","0.0120","2273818624000.0000"
"97.8639","0.0120","2274818662400.0000"
"97.9538","0.0120","2275818291200.0000"
"98.0447","0.0120","2276818329600.0000"
"98.1367","0.0121","2277818368000.0000"
"98.2297","0.0121","2278817996800.0000"
"98.3236","0.0121","2279818035200.0000"
"98.4182","0.0121","2280818073600.0000"
"98.5127","0.0121","2281817907200.0000"
"98.6066","0.0121","2282817740800.0000"
"98.6999","0.0121","2283817574400.0000"
"98.7930","0.0121","2284817408000.0000"
"98.8859","0.0121","2285817446400.0000"
"98.9786","0.0122","2286817280000.0000"
"99.0710","0.0122","2287817113600.0000"
"99.1632","0.0122","2288816742400.0000"
"99.2554","0.0122","2289816576000.0000"
"99.3481","0.0122","2290816409600.0000"
"99.4417","0.0122","2291816448000.0000"
"99.5363","0.0122","2292816076800.0000"
"99.6322","0.0122","2293815705600.0000"
"99.7290","0.0123","2294815539200.0000"
"99.8263","0.0123","2295815372800.0000"
"99.9239","0.0123","2296815206400.0000"
"100.0214","0.0123","2297815040000.0000"
"100.1184","0.0123","2298814668800.0000"
"100.2144","0.0123","2299814502400.0000"
"100.3092","0.0123","2300814540800.0000"
"100.4025","0.0123","2301814374400.0000"
"100.4943","0.0123","2302814208000.0000"
"100.5848","0.0124","2303813836800.0000"
"100.6739","0.0124","2304813875200.0000"
"100.7620","0.0124","2305813708800.0000"
"100.8496","0.0124","2306813747200.0000"
"100.9375","0.0124","2307813580800.0000"
"101.0260","0.0124","2308813414400.0000"
"101.1151","0.0124","2309813248000.0000"
"101.2051","0.0124","2310813286400.0000"
"101.2962","0.0124","2311813120000.0000"
"101.3883","0.0125","2312813158400.0000"
"101.4814","0.0125","2313812787200.0000"
"101.5757","0.0125","2314812825600.0000"
"101.6707","0.0125","2315812454400.0000"
"101.7659","0.0125","2316812288000.0000"
"101.8602","0.0125","2317812121600.0000"
"101.9531","0.0125","2318811955200.0000"
"102.0448","0.0125","2319811993600.0000"
"102.1350","0.0125","2320811622400.0000"
"102.2242","0.0126","2321811660800.0000"
"102.3130","0.0126","2322811699200.0000"
"102.4021","0.0126","2323811737600.0000"
"102.4919","0.0126","2324811571200.0000"
"102.5826","0.0126","2325811609600.0000"
"102.6740","0.0126","2326811443200.0000"
"102.7657","0.0126","2327811686400.0000"
"102.8572","0.0126","2328811724800.0000"
"102.9485","0.0126","2329811763200.0000"
"103.0403","0.0127","2330811596800.0000"
"103.1331","0.0127","2331811840000.0000"
"103.2270","0.0127","2332811673600.0000"
"103.3212","0.0127","2333811916800.0000"
"103.4146","0.0127","2334811955200.0000"
"103.5066","0.0127","2335811788800.0000"
"103.5974","0.0127","2336811622400.0000"
"103.6871","0.0127","2337811865600.0000"
"103.7761","0.0128","2338811904000.0000"
"103.8646","0.0128","2339811942400.0000"
"103.9533","0.0128","2340811980800.0000"
"104.0424","0.0128","2341811814400.0000"
"104.1327","0.0128","2342811852800.0000"
"104.2243","0.0128","2343811686400.0000"
"104.3172","0.0128","2344811929600.0000"
"104.4108","0.0128","2345811968000.0000"
"104.5047","0.0128","2346812006400.0000"
"104.5985","0.0129","2347811840000.0000"
"104.6923","0.0129","2348811878400.0000"
"104.7860","0.0129","2349811712000.0000"
"104.8792","0.0129","2350811750400.0000"
"104.9714","0.0129","2351811993600.0000"
"105.0619","0.0129","2352812032000.0000"
"105.1505","0.0129","2353812070400.0000"
"105.2377","0.0129","2354812108800.0000"
"105.3244","0.0129","2355812147200.0000"
"105.4115","0.0130","2356811980800.0000"
"105.4997","0.0130","2357812428800.0000"
"105.5893","0.0130","2358812262400.0000"
"105.6799","0.0130","2359812300800.0000"
"105.7710","0.0130","2360812134400.0000"
"105.8622","0.0130","2361812172800.0000"
"105.9533","0.0130","2362812006400.0000"
"106.0443","0.0130","2363812044800.0000"
"106.1347","0.0130","2364811878400.0000"
"106.2240","0.0131","2365811916800.0000"
"106.3123","0.0131","2366811750400.0000"
"106.4002","0.0131","2367811788800.0000"
"106.4883","0.0131","2368811827200.0000"
"106.5766","0.0131","2369811865600.0000"
"106.6649","0.0131","2370811699200.0000"
"106.7528","0.0131","2371811942400.0000"
"106.8403","0.0131","2372811776000.0000"
"106.9276","0.0131","2373811814400.0000"
"107.0153","0.0131","2374812057600.0000"
"107.1039","0.0132","2375812096000.0000"
"107.1933","0.0132","2376812134400.0000"
"107.2827","0.0132","2377812172800.0000"
"107.3713","0.0132","2378812006400.0000"
"107.4585","0.0132","2379812044800.0000"
"107.5441","0.0132","2380812083200.0000"
"107.6286","0.0132","2381812326400.0000"
"107.7122","0.0132","2382812364800.0000"
"107.7951","0.0132","2383812608000.0000"
"107.8776","0.0133","2384812441600.0000"
"107.9601","0.0133","2385812684800.0000"
"108.0432","0.0133","2386812518400.0000"
"108.1272","0.0133","2387812761600.0000"
"108.2125","0.0133","2388812595200.0000"
"108.2991","0.0133","2389812633600.0000"
"108.3872","0.0133","2390812467200.0000"
"108.4764","0.0133","2391812505600.0000"
"108.5669","0.0133","2392812544000.0000"
"108.6588","0.0133","2393812787200.0000"
"108.7516","0.0134","2394813030400.0000"
"108.8448","0.0134","2395812864000.0000"
"108.9376","0.0134","2396813107200.0000"
"109.0297","0.0134","2397813145600.0000"
"109.1211","0.0134","2398813388800.0000"
"109.2117","0.0134","2399813427200.0000"
"109.3013","0.0134","2400813465600.0000"
"109.3898","0.0134","2401813708800.0000"
"109.4776","0.0135","2402813747200.0000"
"109.5659","0.0135","2403813990400.0000"
"109.6556","0.0135","2404814233600.0000"
"109.7470","0.0135","2405814476800.0000"
"109.8398","0.0135","2406814720000.0000"
"109.9340","0.0135","2407814758400.0000"
"110.0294","0.0135","2408814592000.0000"
"110.1254","0.0135","2409814630400.0000"
"110.2209","0.0135","2410814873600.0000"
"110.3160","0.0136","2411814912000.0000"
"110.4106","0.0136","2412815155200.0000"
"110.5041","0.0136","2413815398400.0000"
"110.5959","0.0136","2414815232000.0000"
"110.6857","0.0136","2415815475200.0000"
"110.7733","0.0136","2416815308800.0000"
"110.8591","0.0136","2417815552000.0000"
"110.9439","0.0136","2418815795200.0000"
"111.0285","0.0136","2419815628800.0000"
"111.1132","0.0137","2420815872000.0000"
"111.1982","0.0137","2421816115200.0000"
"111.2834","0.0137","2422815948800.0000"
"111.3688","0.0137","2423816192000.0000"
"111.4544","0.0137","2424816435200.0000"
"111.5405","0.0137","2425816678400.0000"
"111.6272","0.0137","2426816512000.0000"
"111.7147","0.0137","2427816550400.0000"
"111.8032","0.0137","2428816793600.0000"
"111.8930","0.0137","2429816627200.0000"
"111.9839","0.0138","2430816870400.0000"
"112.0758","0.0138","2431816908800.0000"
"112.1684","0.0138","2432817152000.0000"
"112.2611","0.0138","2433816985600.0000"
"112.3537","0.0138","2434817024000.0000"
"112.4463","0.0138","2435816857600.0000"
"112.5394","0.0138","2436816896000.0000"
"112.6334","0.0138","2437816934400.0000"
"112.7286","0.0138","2438816972800.0000"
"112.8250","0.0139","2439816806400.0000"
"112.9226","0.0139","2440816844800.0000"
"113.0209","0.0139","2441816678400.0000"
"113.1193","0.0139","2442816716800.0000"
"113.2170","0.0139","2443816550400.0000"
"113.3136","0.0139","2444816588800.0000"
"113.4091","0.0139","2445816422400.0000"
"113.5036","0.0139","2446816460800.0000"
"113.5972","0.0140","2447816294400.0000"
"113.6902","0.0140","2448816537600.0000"
"113.7823","0.0140","2449816371200.0000"
"113.8738","0.0140","2450816409600.0000"
"113.9649","0.0140","2451816243200.0000"
"114.0561","0.0140","2452816281600.0000"
"114.1479","0.0140","2453816115200.0000"
"114.2404","0.0140","2454816153600.0000"
"114.3332","0.0140","2455815987200.0000"
"114.4261","0.0141","2456816025600.0000"
"114.5189","0.0141","2457815654400.0000"
"114.6118","0.0141","2458815692800.0000"
"114.7044","0.0141","2459815526400.0000"
"114.7968","0.0141","2460815155200.0000"
