Force,Compressive stress,Compressive strain (Displacement)
(N),(MPa),(%)
"160.1261","0.0197","3555677798400.0000"
"160.1974","0.0197","3556677632000.0000"
"160.2679","0.0197","3557677875200.0000"
"160.3374","0.0197","3558678118400.0000"
"160.4056","0.0197","3559677952000.0000"
"160.4726","0.0197","3560678195200.0000"
"160.5391","0.0197","3561678848000.0000"
"160.6062","0.0197","3562678681600.0000"
"160.6751","0.0197","3563678515200.0000"
"160.7467","0.0197","3564679168000.0000"
"160.8208","0.0198","3565679001600.0000"
"160.8967","0.0198","3566678835200.0000"
"160.9739","0.0198","3567679078400.0000"
"161.0516","0.0198","3568678912000.0000"
"161.1293","0.0198","3569679155200.0000"
"161.2064","0.0198","3570678988800.0000"
"161.2822","0.0198","3571678822400.0000"
"161.3564","0.0198","3572678656000.0000"
"161.4291","0.0198","3573678899200.0000"
"161.5006","0.0198","3574679552000.0000"
"161.5711","0.0199","3575679385600.0000"
"161.6409","0.0199","3576679219200.0000"
"161.7108","0.0199","3577679052800.0000"
"161.7823","0.0199","3578679705600.0000"
"161.8564","0.0199","3579679539200.0000"
"161.9329","0.0199","3580679372800.0000"
"162.0104","0.0199","3581680025600.0000"
"162.0884","0.0199","3582679859200.0000"
"162.1667","0.0199","3583680102400.0000"
"162.2450","0.0199","3584679936000.0000"
"162.3229","0.0199","3585680588800.0000"
"162.4005","0.0200","3586680832000.0000"
"162.4777","0.0200","3587680665600.0000"
"162.5543","0.0200","3588680908800.0000"
"162.6301","0.0200","3589681152000.0000"
"162.7051","0.0200","3590680985600.0000"
"162.7793","0.0200","3591680819200.0000"
"162.8528","0.0200","3592681062400.0000"
"162.9261","0.0200","3593680896000.0000"
"163.0002","0.0200","3594680729600.0000"
"163.0762","0.0200","3595680972800.0000"
"163.1543","0.0200","3596681216000.0000"
"163.2338","0.0201","3597681049600.0000"
"163.3139","0.0201","3598681292800.0000"
"163.3935","0.0201","3599681536000.0000"
"163.4722","0.0201","3600681369600.0000"
"163.5499","0.0201","3601681612800.0000"
"163.6269","0.0201","3602681856000.0000"
"163.7037","0.0201","3603681689600.0000"
"163.7806","0.0201","3604681523200.0000"
"163.8580","0.0201","3605681766400.0000"
"163.9361","0.0201","3606682009600.0000"
"164.0144","0.0202","3607681843200.0000"
"164.0924","0.0202","3608681676800.0000"
"164.1699","0.0202","3609682329600.0000"
"164.2475","0.0202","3610682572800.0000"
"164.3258","0.0202","3611682406400.0000"
"164.4053","0.0202","3612682240000.0000"
"164.4864","0.0202","3613682073600.0000"
"164.5694","0.0202","3614681907200.0000"
"164.6542","0.0202","3615681740800.0000"
"164.7402","0.0202","3616681574400.0000"
"164.8267","0.0203","3617681817600.0000"
"164.9134","0.0203","3618681651200.0000"
"164.9999","0.0203","3619681484800.0000"
"165.0858","0.0203","3620681318400.0000"
"165.1701","0.0203","3621681561600.0000"
"165.2519","0.0203","3622681804800.0000"
"165.3313","0.0203","3623681228800.0000"
"165.4090","0.0203","3624681062400.0000"
"165.4864","0.0203","3625681305600.0000"
"165.5647","0.0203","3626681139200.0000"
"165.6443","0.0204","3627680972800.0000"
"165.7246","0.0204","3628680806400.0000"
"165.8047","0.0204","3629680640000.0000"
"165.8843","0.0204","3630680883200.0000"
"165.9631","0.0204","3631680716800.0000"
"166.0409","0.0204","3632680550400.0000"
"166.1172","0.0204","3633680384000.0000"
"166.1916","0.0204","3634680627200.0000"
"166.2646","0.0204","3635680460800.0000"
"166.3367","0.0204","3636680294400.0000"
"166.4087","0.0204","3637680128000.0000"
"166.4804","0.0205","3638679552000.0000"
"166.5514","0.0205","3639679795200.0000"
"166.6220","0.0205","3640679628800.0000"
"166.6930","0.0205","3641679462400.0000"
"166.7651","0.0205","3642678886400.0000"
"166.8383","0.0205","3643679539200.0000"
"166.9123","0.0205","3644679372800.0000"
"166.9869","0.0205","3645678796800.0000"
"167.0610","0.0205","3646678630400.0000"
"167.1340","0.0205","3647678464000.0000"
"167.2058","0.0205","3648678707200.0000"
"167.2769","0.0206","3649678540800.0000"
"167.3476","0.0206","3650677964800.0000"
"167.4186","0.0206","3651677798400.0000"
"167.4902","0.0206","3652678041600.0000"
"167.5622","0.0206","3653677875200.0000"
"167.6341","0.0206","3654678118400.0000"
"167.7054","0.0206","3655677952000.0000"
"167.7761","0.0206","3656678604800.0000"
"167.8470","0.0206","3657678438400.0000"
"167.9185","0.0206","3658678272000.0000"
"167.9909","0.0206","3659678515200.0000"
"168.0640","0.0206","3660678348800.0000"
"168.1373","0.0207","3661678182400.0000"
"168.2107","0.0207","3662678016000.0000"
"168.2837","0.0207","3663677849600.0000"
"168.3566","0.0207","3664678092800.0000"
"168.4298","0.0207","3665677926400.0000"
"168.5037","0.0207","3666677760000.0000"
"168.5779","0.0207","3667678412800.0000"
"168.6522","0.0207","3668678246400.0000"
"168.7262","0.0207","3669678080000.0000"
"168.7995","0.0207","3670677913600.0000"
"168.8719","0.0207","3671678156800.0000"
"168.9443","0.0208","3672677990400.0000"
"169.0177","0.0208","3673677824000.0000"
"169.0923","0.0208","3674678476800.0000"
"169.1680","0.0208","3675678310400.0000"
"169.2449","0.0208","3676678144000.0000"
"169.3232","0.0208","3677678387200.0000"
"169.4028","0.0208","3678679040000.0000"
"169.4835","0.0208","3679678873600.0000"
"169.5650","0.0208","3680679116800.0000"
"169.6468","0.0208","3681679360000.0000"
"169.7287","0.0209","3682679193600.0000"
"169.8108","0.0209","3683679436800.0000"
"169.8926","0.0209","3684679270400.0000"
"169.9736","0.0209","3685679513600.0000"
"170.0538","0.0209","3686679756800.0000"
"170.1335","0.0209","3687679590400.0000"
"170.2133","0.0209","3688679424000.0000"
"170.2939","0.0209","3689679257600.0000"
"170.3757","0.0209","3690679500800.0000"
"170.4582","0.0209","3691679744000.0000"
"170.5409","0.0210","3692679987200.0000"
"170.6235","0.0210","3693679820800.0000"
"170.7056","0.0210","3694679654400.0000"
"170.7874","0.0210","3695679488000.0000"
"170.8690","0.0210","3696679731200.0000"
"170.9501","0.0210","3697679564800.0000"
"171.0300","0.0210","3698679808000.0000"
"171.1084","0.0210","3699679641600.0000"
"171.1852","0.0210","3700679884800.0000"
"171.2600","0.0210","3701679718400.0000"
"171.3327","0.0211","3702679961600.0000"
"171.4034","0.0211","3703680204800.0000"
"171.4727","0.0211","3704680038400.0000"
"171.5415","0.0211","3705679872000.0000"
"171.6102","0.0211","3706679705600.0000"
"171.6787","0.0211","3707679539200.0000"
"171.7470","0.0211","3708679782400.0000"
"171.8152","0.0211","3709679616000.0000"
"171.8837","0.0211","3710679449600.0000"
"171.9530","0.0211","3711679692800.0000"
"172.0233","0.0211","3712679526400.0000"
"172.0947","0.0211","3713679769600.0000"
"172.1669","0.0212","3714679193600.0000"
"172.2396","0.0212","3715679027200.0000"
"172.3125","0.0212","3716679270400.0000"
"172.3853","0.0212","3717678694400.0000"
"172.4580","0.0212","3718678528000.0000"
"172.5307","0.0212","3719678361600.0000"
"172.6036","0.0212","3720677785600.0000"
"172.6773","0.0212","3721678028800.0000"
"172.7521","0.0212","3722677862400.0000"
"172.8279","0.0212","3723677286400.0000"
"172.9042","0.0212","3724677529600.0000"
"172.9808","0.0213","3725677363200.0000"
"173.0576","0.0213","3726677606400.0000"
"173.1343","0.0213","3727677030400.0000"
"173.2112","0.0213","3728676864000.0000"
"173.2882","0.0213","3729676697600.0000"
"173.3653","0.0213","3730676940800.0000"
"173.4417","0.0213","3731676774400.0000"
"173.5170","0.0213","3732676198400.0000"
"173.5913","0.0213","3733676032000.0000"
"173.6644","0.0213","3734676275200.0000"
"173.7363","0.0213","3735676108800.0000"
"173.8073","0.0214","3736675942400.0000"
"173.8784","0.0214","3737675776000.0000"
"173.9501","0.0214","3738675200000.0000"
"174.0225","0.0214","3739675443200.0000"
"174.0952","0.0214","3740675276800.0000"
"174.1684","0.0214","3741675110400.0000"
"174.2419","0.0214","3742674534400.0000"
"174.3160","0.0214","3743674368000.0000"
"174.3908","0.0214","3744674611200.0000"
"174.4658","0.0214","3745674444800.0000"
"174.5412","0.0214","3746674278400.0000"
"174.6172","0.0215","3747674112000.0000"
"174.6933","0.0215","3748674355200.0000"
"174.7691","0.0215","3749674188800.0000"
"174.8442","0.0215","3750674022400.0000"
"174.9195","0.0215","3751673856000.0000"
"174.9961","0.0215","3752674099200.0000"
"175.0739","0.0215","3753673932800.0000"
"175.1527","0.0215","3754673766400.0000"
"175.2320","0.0215","3755673600000.0000"
"175.3118","0.0215","3756674252800.0000"
"175.3916","0.0215","3757674496000.0000"
"175.4707","0.0216","3758674329600.0000"
"175.5490","0.0216","3759674163200.0000"
"175.6263","0.0216","3760674406400.0000"
"175.7024","0.0216","3761674240000.0000"
"175.7769","0.0216","3762674073600.0000"
"175.8505","0.0216","3763674316800.0000"
"175.9235","0.0216","3764674150400.0000"
"175.9962","0.0216","3765673984000.0000"
"176.0683","0.0216","3766674227200.0000"
"176.1405","0.0216","3767674470400.0000"
"176.2135","0.0216","3768674713600.0000"
"176.2877","0.0217","3769674547200.0000"
"176.3631","0.0217","3770674380800.0000"
"176.4392","0.0217","3771675033600.0000"
"176.5159","0.0217","3772674867200.0000"
"176.5932","0.0217","3773674700800.0000"
"176.6712","0.0217","3774674944000.0000"
"176.7493","0.0217","3775674777600.0000"
"176.8268","0.0217","3776675020800.0000"
"176.9034","0.0217","3777675264000.0000"
"176.9792","0.0217","3778675097600.0000"
"177.0545","0.0218","3779675340800.0000"
"177.1298","0.0218","3780675174400.0000"
"177.2046","0.0218","3781676236800.0000"
"177.2786","0.0218","3782676070400.0000"
"177.3519","0.0218","3783675904000.0000"
"177.4250","0.0218","3784676147200.0000"
"177.4980","0.0218","3785675980800.0000"
"177.5715","0.0218","3786676224000.0000"
"177.6462","0.0218","3787676057600.0000"
"177.7220","0.0218","3788676300800.0000"
"177.7990","0.0218","3789676134400.0000"
"177.8765","0.0219","3790675968000.0000"
"177.9541","0.0219","3791675801600.0000"
"178.0309","0.0219","3792676044800.0000"
"178.1068","0.0219","3793676288000.0000"
"178.1817","0.0219","3794676121600.0000"
"178.2562","0.0219","3795675955200.0000"
"178.3300","0.0219","3796675788800.0000"
"178.4026","0.0219","3797676032000.0000"
"178.4734","0.0219","3798675865600.0000"
"178.5428","0.0219","3799676108800.0000"
"178.6116","0.0219","3800675942400.0000"
"178.6807","0.0220","3801675776000.0000"
"178.7511","0.0220","3802675609600.0000"
"178.8231","0.0220","3803675443200.0000"
"178.8967","0.0220","3804675686400.0000"
"178.9717","0.0220","3805675929600.0000"
"179.0479","0.0220","3806675763200.0000"
"179.1248","0.0220","3807676006400.0000"
"179.2026","0.0220","3808675840000.0000"
"179.2811","0.0220","3809675673600.0000"
"179.3596","0.0220","3810675097600.0000"
"179.4374","0.0220","3811674931200.0000"
"179.5136","0.0221","3812675174400.0000"
"179.5878","0.0221","3813675008000.0000"
"179.6604","0.0221","3814674841600.0000"
"179.7330","0.0221","3815674675200.0000"
"179.8067","0.0221","3816675328000.0000"
"179.8817","0.0221","3817675161600.0000"
"179.9577","0.0221","3818674995200.0000"
"180.0347","0.0221","3819674828800.0000"
"180.1123","0.0221","3820675072000.0000"
"180.1905","0.0221","3821674905600.0000"
"180.2686","0.0221","3822675148800.0000"
"180.3458","0.0222","3823675392000.0000"
"180.4211","0.0222","3824675225600.0000"
"180.4940","0.0222","3825675059200.0000"
"180.5644","0.0222","3826675302400.0000"
"180.6328","0.0222","3827675545600.0000"
"180.6999","0.0222","3828675379200.0000"
"180.7661","0.0222","3829675622400.0000"
"180.8317","0.0222","3830675865600.0000"
"180.8972","0.0222","3831675699200.0000"
"180.9630","0.0222","3832675942400.0000"
"181.0294","0.0222","3833675776000.0000"
"181.0965","0.0222","3834676019200.0000"
"181.1645","0.0223","3835676262400.0000"
"181.2335","0.0223","3836676096000.0000"
"181.3039","0.0223","3837676339200.0000"
"181.3759","0.0223","3838676582400.0000"
"181.4494","0.0223","3839676416000.0000"
"181.5239","0.0223","3840677068800.0000"
"181.5987","0.0223","3841677312000.0000"
"181.6731","0.0223","3842677555200.0000"
"181.7466","0.0223","3843677388800.0000"
"181.8192","0.0223","3844678041600.0000"
"181.8906","0.0223","3845677875200.0000"
"181.9609","0.0224","3846677708800.0000"
"182.0309","0.0224","3847678361600.0000"
"182.1012","0.0224","3848678195200.0000"
"182.1724","0.0224","3849678438400.0000"
"182.2445","0.0224","3850679091200.0000"
"182.3174","0.0224","3851678924800.0000"
"182.3911","0.0224","3852679168000.0000"
"182.4656","0.0224","3853679820800.0000"
"182.5415","0.0224","3854680064000.0000"
"182.6189","0.0224","3855680307200.0000"
"182.6973","0.0224","3856680550400.0000"
"182.7752","0.0225","3857680793600.0000"
"182.8519","0.0225","3858680627200.0000"
"182.9273","0.0225","3859680870400.0000"
"183.0012","0.0225","3860680704000.0000"
"183.0738","0.0225","3861680947200.0000"
"183.1454","0.0225","3862681190400.0000"
"183.2170","0.0225","3863681433600.0000"
"183.2890","0.0225","3864681267200.0000"
"183.3618","0.0225","3865681510400.0000"
"183.4356","0.0225","3866681753600.0000"
"183.5107","0.0225","3867681996800.0000"
"183.5871","0.0226","3868682240000.0000"
"183.6646","0.0226","3869682483200.0000"
"183.7428","0.0226","3870682726400.0000"
"183.8211","0.0226","3871682560000.0000"
"183.8992","0.0226","3872683212800.0000"
"183.9767","0.0226","3873683046400.0000"
"184.0530","0.0226","3874682880000.0000"
"184.1274","0.0226","3875683123200.0000"
"184.1998","0.0226","3876682956800.0000"
"184.2705","0.0226","3877682790400.0000"
"184.3402","0.0226","3878682624000.0000"
"184.4097","0.0227","3879682457600.0000"
"184.4797","0.0227","3880683110400.0000"
"184.5506","0.0227","3881683353600.0000"
"184.6233","0.0227","3882682777600.0000"
"184.6975","0.0227","3883683020800.0000"
"184.7723","0.0227","3884682854400.0000"
"184.8471","0.0227","3885682688000.0000"
"184.9216","0.0227","3886682521600.0000"
"184.9957","0.0227","3887682355200.0000"
"185.0694","0.0227","3888682598400.0000"
"185.1432","0.0227","3889682432000.0000"
"185.2170","0.0228","3890682265600.0000"
"185.2912","0.0228","3891682099200.0000"
"185.3658","0.0228","3892682342400.0000"
"185.4404","0.0228","3893682176000.0000"
"185.5150","0.0228","3894682009600.0000"
"185.5898","0.0228","3895681843200.0000"
"185.6653","0.0228","3896682086400.0000"
"185.7418","0.0228","3897681920000.0000"
"185.8194","0.0228","3898681344000.0000"
"185.8983","0.0228","3899681177600.0000"
"185.9783","0.0228","3900681420800.0000"
"186.0594","0.0229","3901681254400.0000"
"186.1407","0.0229","3902681497600.0000"
"186.2214","0.0229","3903680921600.0000"
"186.3008","0.0229","3904680755200.0000"
"186.3790","0.0229","3905680998400.0000"
"186.4561","0.0229","3906680422400.0000"
"186.5325","0.0229","3907680256000.0000"
"186.6087","0.0229","3908679680000.0000"
"186.6849","0.0229","3909679513600.0000"
"186.7609","0.0229","3910679347200.0000"
"186.8371","0.0230","3911679180800.0000"
"186.9137","0.0230","3912679014400.0000"
"186.9909","0.0230","3913678848000.0000"
"187.0686","0.0230","3914678272000.0000"
"187.1469","0.0230","3915678105600.0000"
"187.2255","0.0230","3916678348800.0000"
"187.3049","0.0230","3917677772800.0000"
"187.3848","0.0230","3918677606400.0000"
"187.4648","0.0230","3919677440000.0000"
"187.5448","0.0230","3920677273600.0000"
"187.6243","0.0231","3921677107200.0000"
"187.7035","0.0231","3922676940800.0000"
"187.7820","0.0231","3923677184000.0000"
"187.8591","0.0231","3924676608000.0000"
"187.9344","0.0231","3925676851200.0000"
"188.0079","0.0231","3926676684800.0000"
"188.0806","0.0231","3927676108800.0000"
"188.1531","0.0231","3928675942400.0000"
"188.2255","0.0231","3929676185600.0000"
"188.2982","0.0231","3930675609600.0000"
"188.3715","0.0231","3931675443200.0000"
"188.4454","0.0232","3932675276800.0000"
"188.5198","0.0232","3933675110400.0000"
"188.5940","0.0232","3934674944000.0000"
"188.6676","0.0232","3935675187200.0000"
"188.7404","0.0232","3936675020800.0000"
"188.8127","0.0232","3937674444800.0000"
"188.8845","0.0232","3938674278400.0000"
"188.9557","0.0232","3939674521600.0000"
"189.0254","0.0232","3940674355200.0000"
"189.0935","0.0232","3941674188800.0000"
"189.1605","0.0232","3942674022400.0000"
"189.2278","0.0232","3943674265600.0000"
"189.2967","0.0233","3944674508800.0000"
"189.3675","0.0233","3945674342400.0000"
"189.4399","0.0233","3946674995200.0000"
"189.5131","0.0233","3947674828800.0000"
"189.5864","0.0233","3948674662400.0000"
"189.6593","0.0233","3949674496000.0000"
"189.7318","0.0233","3950674329600.0000"
"189.8040","0.0233","3951674572800.0000"
"189.8754","0.0233","3952674406400.0000"
"189.9460","0.0233","3953674240000.0000"
"190.0155","0.0233","3954674073600.0000"
"190.0831","0.0234","3955673907200.0000"
"190.1488","0.0234","3956674150400.0000"
"190.2130","0.0234","3957673984000.0000"
"190.2766","0.0234","3958673817600.0000"
"190.3402","0.0234","3959674060800.0000"
"190.4044","0.0234","3960673894400.0000"
"190.4693","0.0234","3961673728000.0000"
"190.5344","0.0234","3962673971200.0000"
"190.5999","0.0234","3963673804800.0000"
"190.6657","0.0234","3964673638400.0000"
"190.7317","0.0234","3965673472000.0000"
"190.7983","0.0234","3966673305600.0000"
"190.8656","0.0234","3967673958400.0000"
"190.9337","0.0235","3968673792000.0000"
"191.0018","0.0235","3969674035200.0000"
"191.0692","0.0235","3970674278400.0000"
"191.1356","0.0235","3971674112000.0000"
"191.2004","0.0235","3972673945600.0000"
"191.2631","0.0235","3973673779200.0000"
"191.3235","0.0235","3974674022400.0000"
"191.3825","0.0235","3975673856000.0000"
"191.4412","0.0235","3976673689600.0000"
"191.5002","0.0235","3977673523200.0000"
"191.5592","0.0235","3978673766400.0000"
"191.6184","0.0235","3979674009600.0000"
"191.6781","0.0235","3980673843200.0000"
"191.7386","0.0236","3981673676800.0000"
"191.7999","0.0236","3982673920000.0000"
"191.8619","0.0236","3983673753600.0000"
"191.9245","0.0236","3984673587200.0000"
"191.9878","0.0236","3985673420800.0000"
"192.0517","0.0236","3986673664000.0000"
"192.1158","0.0236","3987673497600.0000"
"192.1799","0.0236","3988673331200.0000"
"192.2445","0.0236","3989673164800.0000"
"192.3099","0.0236","3990673408000.0000"
"192.3765","0.0236","3991673241600.0000"
"192.4442","0.0236","3992673075200.0000"
"192.5131","0.0237","3993673728000.0000"
"192.5835","0.0237","3994673561600.0000"
"192.6558","0.0237","3995673395200.0000"
"192.7294","0.0237","3996673228800.0000"
"192.8033","0.0237","3997673881600.0000"
"192.8764","0.0237","3998673715200.0000"
"192.9485","0.0237","3999673548800.0000"
"193.0199","0.0237","4000673382400.0000"
"193.0911","0.0237","4001674035200.0000"
"193.1626","0.0237","4002674278400.0000"
"193.2345","0.0237","4003674112000.0000"
"193.3065","0.0237","4004673945600.0000"
"193.3784","0.0238","4005674188800.0000"
"193.4508","0.0238","4006674432000.0000"
"193.5241","0.0238","4007674265600.0000"
"193.5990","0.0238","4008674508800.0000"
"193.6759","0.0238","4009674342400.0000"
"193.7543","0.0238","4010674585600.0000"
"193.8338","0.0238","4011674419200.0000"
"193.9134","0.0238","4012674662400.0000"
"193.9923","0.0238","4013674496000.0000"
"194.0700","0.0238","4014675148800.0000"
"194.1466","0.0239","4015675392000.0000"
"194.2225","0.0239","4016675635200.0000"
"194.2972","0.0239","4017675468800.0000"
"194.3704","0.0239","4018676121600.0000"
"194.4418","0.0239","4019675955200.0000"
"194.5119","0.0239","4020676198400.0000"
"194.5810","0.0239","4021676441600.0000"
"194.6498","0.0239","4022676684800.0000"
"194.7193","0.0239","4023676518400.0000"
"194.7899","0.0239","4024677171200.0000"
"194.8616","0.0239","4025677004800.0000"
"194.9342","0.0239","4026676838400.0000"
"195.0074","0.0240","4027677081600.0000"
"195.0810","0.0240","4028677324800.0000"
"195.1543","0.0240","4029677158400.0000"
"195.2269","0.0240","4030676992000.0000"
"195.2983","0.0240","4031677644800.0000"
"195.3687","0.0240","4032677478400.0000"
"195.4381","0.0240","4033677312000.0000"
"195.5063","0.0240","4034677145600.0000"
"195.5730","0.0240","4035677798400.0000"
"195.6382","0.0240","4036677632000.0000"
"195.7024","0.0240","4037677465600.0000"
"195.7664","0.0241","4038678118400.0000"
"195.8306","0.0241","4039677952000.0000"
"195.8952","0.0241","4040678195200.0000"
"195.9604","0.0241","4041678848000.0000"
"196.0265","0.0241","4042678681600.0000"
"196.0933","0.0241","4043678515200.0000"
"196.1603","0.0241","4044678348800.0000"
"196.2267","0.0241","4045678182400.0000"
"196.2922","0.0241","4046678835200.0000"
"196.3573","0.0241","4047678668800.0000"
"196.4225","0.0241","4048678502400.0000"
"196.4880","0.0241","4049678336000.0000"
"196.5538","0.0241","4050678169600.0000"
"196.6198","0.0242","4051678003200.0000"
"196.6856","0.0242","4052678246400.0000"
"196.7506","0.0242","4053678489600.0000"
"196.8149","0.0242","4054677913600.0000"
"196.8793","0.0242","4055677747200.0000"
"196.9445","0.0242","4056677580800.0000"
"197.0110","0.0242","4057677824000.0000"
"197.0792","0.0242","4058677657600.0000"
"197.1491","0.0242","4059677491200.0000"
"197.2203","0.0242","4060677324800.0000"
"197.2922","0.0242","4061677158400.0000"
"197.3643","0.0242","4062677401600.0000"
"197.4365","0.0243","4063677644800.0000"
"197.5087","0.0243","4064677478400.0000"
"197.5809","0.0243","4065677721600.0000"
"197.6528","0.0243","4066677555200.0000"
"197.7241","0.0243","4067677388800.0000"
"197.7944","0.0243","4068677222400.0000"
"197.8639","0.0243","4069677056000.0000"
"197.9328","0.0243","4070677299200.0000"
"198.0020","0.0243","4071677132800.0000"
"198.0720","0.0243","4072676966400.0000"
"198.1430","0.0243","4073677209600.0000"
"198.2152","0.0244","4074677043200.0000"
"198.2886","0.0244","4075677286400.0000"
"198.3625","0.0244","4076677120000.0000"
"198.4367","0.0244","4077676544000.0000"
"198.5106","0.0244","4078676787200.0000"
"198.5838","0.0244","4079676620800.0000"
"198.6567","0.0244","4080676454400.0000"
"198.7295","0.0244","4081676288000.0000"
"198.8024","0.0244","4082676531200.0000"
"198.8752","0.0244","4083676364800.0000"
"198.9476","0.0244","4084676198400.0000"
"199.0196","0.0245","4085676032000.0000"
"199.0917","0.0245","4086676684800.0000"
"199.1644","0.0245","4087676518400.0000"
"199.2383","0.0245","4088676352000.0000"
"199.3132","0.0245","4089676185600.0000"
"199.3893","0.0245","4090676428800.0000"
"199.4662","0.0245","4091676262400.0000"
"199.5435","0.0245","4092676096000.0000"
"199.6207","0.0245","4093675929600.0000"
"199.6973","0.0245","4094675763200.0000"
"199.7732","0.0245","4095675596800.0000"
"199.8485","0.0246","4096675430400.0000"
"199.9230","0.0246","4097676083200.0000"
"199.9966","0.0246","4098676326400.0000"
"200.0688","0.0246","4099676160000.0000"
"200.1393","0.0246","4100675993600.0000"
"200.2087","0.0246","4101675827200.0000"
"200.2782","0.0246","4102676070400.0000"
"200.3489","0.0246","4103675904000.0000"
"200.4209","0.0246","4104675737600.0000"
"200.4936","0.0246","4105676390400.0000"
"200.5666","0.0246","4106676224000.0000"
"200.6394","0.0247","4107676057600.0000"
"200.7118","0.0247","4108675891200.0000"
"200.7833","0.0247","4109676953600.0000"
"200.8536","0.0247","4110676787200.0000"
"200.9228","0.0247","4111677030400.0000"
"200.9912","0.0247","4112677273600.0000"
"201.0592","0.0247","4113677107200.0000"
"201.1269","0.0247","4114677350400.0000"
"201.1941","0.0247","4115677184000.0000"
"201.2612","0.0247","4116677427200.0000"
"201.3286","0.0247","4117677260800.0000"
"201.3971","0.0247","4118677913600.0000"
"201.4667","0.0248","4119677747200.0000"
"201.5369","0.0248","4120677990400.0000"
"201.6073","0.0248","4121677824000.0000"
"201.6774","0.0248","4122678476800.0000"
"201.7468","0.0248","4123678720000.0000"
"201.8153","0.0248","4124678553600.0000"
"201.8828","0.0248","4125678796800.0000"
"201.9500","0.0248","4126679040000.0000"
"202.0173","0.0248","4127678873600.0000"
"202.0850","0.0248","4128678707200.0000"
"202.1528","0.0248","4129679360000.0000"
"202.2202","0.0248","4130679193600.0000"
"202.2868","0.0249","4131679436800.0000"
"202.3530","0.0249","4132679680000.0000"
"202.4200","0.0249","4133679513600.0000"
"202.4890","0.0249","4134679347200.0000"
"202.5604","0.0249","4135679590400.0000"
"202.6342","0.0249","4136680243200.0000"
"202.7097","0.0249","4137680076800.0000"
"202.7858","0.0249","4138680729600.0000"
"202.8620","0.0249","4139680563200.0000"
"202.9379","0.0249","4140680806400.0000"
"203.0133","0.0249","4141680640000.0000"
"203.0883","0.0250","4142680883200.0000"
"203.1630","0.0250","4143681126400.0000"
"203.2372","0.0250","4144680960000.0000"
"203.3105","0.0250","4145681203200.0000"
"203.3824","0.0250","4146681446400.0000"
"203.4523","0.0250","4147681280000.0000"
"203.5198","0.0250","4148681523200.0000"
"203.5853","0.0250","4149681766400.0000"
"203.6500","0.0250","4150681600000.0000"
"203.7153","0.0250","4151681433600.0000"
"203.7825","0.0250","4152681676800.0000"
"203.8518","0.0250","4153681510400.0000"
"203.9233","0.0251","4154681344000.0000"
"203.9963","0.0251","4155681177600.0000"
"204.0698","0.0251","4156681011200.0000"
"204.1432","0.0251","4157681664000.0000"
"204.2167","0.0251","4158681497600.0000"
"204.2901","0.0251","4159681331200.0000"
"204.3631","0.0251","4160681984000.0000"
"204.4359","0.0251","4161682227200.0000"
"204.5080","0.0251","4162682060800.0000"
"204.5790","0.0251","4163681894400.0000"
"204.6485","0.0251","4164682137600.0000"
"204.7168","0.0252","4165682380800.0000"
"204.7848","0.0252","4166682214400.0000"
"204.8529","0.0252","4167682457600.0000"
"204.9217","0.0252","4168682291200.0000"
"204.9913","0.0252","4169682124800.0000"
"205.0618","0.0252","4170681958400.0000"
"205.1333","0.0252","4171682611200.0000"
"205.2054","0.0252","4172682854400.0000"
"205.2773","0.0252","4173682688000.0000"
"205.3486","0.0252","4174682931200.0000"
"205.4188","0.0252","4175682764800.0000"
"205.4875","0.0252","4176682598400.0000"
"205.5547","0.0253","4177682432000.0000"
"205.6211","0.0253","4178682265600.0000"
"205.6877","0.0253","4179682099200.0000"
"205.7550","0.0253","4180681932800.0000"
"205.8232","0.0253","4181682176000.0000"
"205.8925","0.0253","4182682419200.0000"
"205.9627","0.0253","4183682252800.0000"
"206.0338","0.0253","4184682496000.0000"
"206.1055","0.0253","4185682329600.0000"
"206.1775","0.0253","4186682982400.0000"
"206.2495","0.0253","4187682816000.0000"
"206.3218","0.0253","4188682649600.0000"
"206.3945","0.0254","4189682892800.0000"
"206.4678","0.0254","4190682726400.0000"
"206.5420","0.0254","4191682969600.0000"
"206.6170","0.0254","4192682803200.0000"
"206.6925","0.0254","4193683046400.0000"
"206.7683","0.0254","4194682880000.0000"
"206.8439","0.0254","4195682713600.0000"
"206.9189","0.0254","4196682956800.0000"
"206.9935","0.0254","4197682790400.0000"
"207.0682","0.0254","4198682624000.0000"
"207.1431","0.0254","4199682457600.0000"
"207.2186","0.0255","4200682291200.0000"
"207.2949","0.0255","4201682124800.0000"
"207.3718","0.0255","4202682368000.0000"
"207.4488","0.0255","4203682201600.0000"
"207.5255","0.0255","4204682035200.0000"
"207.6013","0.0255","4205682278400.0000"
"207.6757","0.0255","4206682112000.0000"
"207.7485","0.0255","4207682355200.0000"
"207.8188","0.0255","4208682188800.0000"
"207.8860","0.0255","4209682022400.0000"
"207.9504","0.0255","4210681856000.0000"
"208.0128","0.0256","4211681689600.0000"
"208.0743","0.0256","4212681113600.0000"
"208.1363","0.0256","4213680947200.0000"
"208.1994","0.0256","4214681190400.0000"
"208.2638","0.0256","4215681024000.0000"
"208.3297","0.0256","4216680857600.0000"
"208.3970","0.0256","4217680691200.0000"
"208.4653","0.0256","4218680524800.0000"
"208.5341","0.0256","4219680768000.0000"
